TILEID,SURVEY,PROGRAM,FAPRGRM,NEXP,EXPTIME_TOTAL,AIRMASS_MEAN,SEEING_ETC_MEAN,SEEING_GFA_MEAN,TRANSPARENCY_GFA_MEAN,SKY_MAG_AB_GFA_MEAN,SKY_MAG_G_SPEC_MEAN,SKY_MAG_R_SPEC_MEAN,SKY_MAG_Z_SPEC_MEAN,EBV_MEAN
42570,main,backup,backup,1,601.863281,1.033196,1.197439,2.075151,1.009989,19.065309,18.876416,19.060153,18.628896,0.072458
42573,main,backup,backup,3,1553.978485,1.133172,1.532587,1.499216,0.701481,19.959989,20.580712,19.969759,18.626649,0.099665
42574,main,backup,backup,1,158.396912,1.143176,0.839961,0.832560,1.099169,20.985892,21.532829,20.519761,19.298397,0.031016
42575,main,backup,backup,1,349.960724,1.173261,1.181462,1.247135,0.769182,20.802133,21.547019,20.638629,19.039934,0.034692
42578,main,backup,backup,1,381.627472,1.003039,1.529837,1.016824,1.029753,19.191348,19.115447,19.060594,18.355580,0.091154
42580,main,backup,backup,1,166.209503,1.033715,0.932536,0.916473,1.023044,21.168128,21.808135,20.615909,19.120040,0.080246
42581,main,backup,backup,2,1019.370300,1.032398,1.624943,2.032608,1.004273,19.982851,20.270367,19.922142,18.804324,0.036251
42582,main,backup,backup,1,608.657532,1.040120,1.427034,1.411332,1.042803,19.104501,18.878532,19.047559,18.589551,0.141509
42583,main,backup,backup,1,606.349915,1.062445,1.629608,1.261912,1.084940,19.090553,18.896316,19.052907,18.523334,0.051525
42584,main,backup,backup,2,893.292206,1.048639,1.581618,1.866950,1.000371,19.838840,20.086668,19.800516,18.722496,0.042566
42585,main,backup,backup,2,1207.210815,1.091420,2.317828,1.824601,1.004716,19.325322,19.457771,19.325210,18.432537,0.095551
42586,main,backup,backup,2,771.901672,1.118422,1.425537,1.379496,0.923557,19.289529,18.744000,19.258934,18.841526,0.043108
42587,main,backup,backup,5,2716.218384,1.076970,1.731855,1.787843,0.651819,19.481697,19.711114,19.476932,18.627934,0.092455
42588,main,backup,backup,2,961.758820,1.138190,1.312328,1.276558,0.633553,19.804616,20.263506,19.768679,18.513011,0.058952
42589,main,backup,backup,4,1925.638847,1.174863,1.627654,1.710066,0.750603,20.097836,20.709505,20.068836,18.724876,0.041955
42590,main,backup,backup,1,227.813660,1.122878,1.051743,1.079942,0.936369,20.480505,21.341608,20.301583,18.615811,0.057760
42593,main,backup,backup,2,751.821640,1.032367,1.618631,1.368443,0.864751,20.234139,20.806815,20.010362,18.597094,0.063453
42597,main,backup,backup,1,329.817505,1.120054,0.971898,0.921997,0.746264,20.005260,20.666058,19.880125,18.579481,0.064342
42598,main,backup,backup,1,526.802124,1.114518,0.939238,0.923135,0.636459,19.836057,20.569770,19.746059,18.497042,0.163930
42599,main,backup,backup,3,1421.852173,1.165851,1.798542,1.809742,0.558432,20.486566,21.383081,20.414883,18.729816,0.084116
42600,main,backup,backup,2,1148.919373,1.161468,2.184095,2.131880,0.981080,20.065043,20.456646,20.005554,18.955866,0.058673
42601,main,backup,backup,2,1148.955505,1.085109,1.101447,1.304613,0.902679,18.764171,18.799727,18.732192,18.272951,0.083466
42602,main,backup,backup,2,1191.752441,1.043850,1.191705,1.289327,0.865005,18.665793,18.755631,18.638625,18.154964,0.059595
42604,main,backup,backup,1,600.418518,1.053482,1.768247,1.971542,0.988273,20.344784,21.194591,20.267059,18.227981,0.069565
42607,main,backup,backup,1,411.455872,1.028499,1.218221,1.329076,0.971104,19.559662,20.146100,19.449149,18.320445,0.047698
42610,main,backup,backup,2,692.813087,1.026139,1.380308,1.294192,1.030865,18.622764,18.607316,18.598886,18.151152,0.115344
42613,main,backup,backup,1,333.130341,1.193236,1.088570,1.169896,0.717089,20.785339,21.554893,20.642239,19.031413,0.028409
42614,main,backup,backup,1,607.673584,1.148164,1.924456,1.687028,1.031712,18.894927,18.742960,18.898749,18.490806,0.162000
42615,main,backup,backup,1,604.628723,1.144651,1.226831,1.081557,0.707101,19.317082,19.599852,19.250817,18.491466,0.081790
42617,main,backup,backup,1,604.207153,1.388281,1.293205,1.280321,1.003523,18.205851,18.085994,18.322039,18.265231,0.031143
42618,main,backup,backup,5,2668.615784,1.423060,1.357336,1.368759,0.609726,18.208532,18.652072,18.288466,17.806061,0.016320
42619,main,backup,backup,1,604.141663,1.346410,1.957860,1.790825,0.961559,19.814574,20.077424,19.762163,18.841009,0.050471
42620,main,backup,backup,3,1812.093628,1.412669,1.808150,1.839554,0.900205,18.604173,18.711823,18.671666,18.319427,0.034406
42621,main,backup,backup,2,945.565552,1.428759,1.283318,1.220306,0.955749,18.203202,18.357416,18.365897,18.197753,0.051571
42622,main,backup,backup,1,462.759277,1.349047,1.357024,1.488808,0.957595,19.879345,20.134404,19.781316,18.738937,0.023406
42623,main,backup,backup,2,1211.026062,1.325506,1.629245,1.305799,0.452203,18.428220,18.922035,18.403107,17.997188,0.024574
42624,main,backup,backup,1,269.809509,1.303040,1.003147,1.008291,0.965587,19.549963,19.766038,19.558408,18.565274,0.034265
42625,main,backup,backup,2,1042.390503,1.286106,1.858097,1.524512,0.932741,18.997985,18.910874,19.071780,18.444354,0.130049
42626,main,backup,backup,3,1789.213135,1.344803,1.176041,1.101508,0.505133,18.118081,18.528955,18.117213,17.695946,0.049029
42627,main,backup,backup,3,1810.644653,1.501993,1.996112,1.933346,0.811643,19.138956,19.404195,19.191374,18.490339,0.021872
42628,main,backup,backup,3,1770.025696,1.486000,1.737450,1.871600,0.899195,18.788174,18.757948,18.835211,18.311121,0.023354
42631,main,backup,backup,1,608.419617,1.283160,1.378751,1.035536,0.897240,18.203856,18.391064,18.295670,18.133160,0.038808
42632,main,backup,backup,1,601.728943,1.254584,1.454890,1.110354,0.990662,18.607932,18.401772,18.593892,18.556016,0.062530
42633,main,backup,backup,2,1211.861389,1.312739,1.485359,1.399911,0.751704,18.789556,19.003473,18.821531,18.349980,0.057395
42634,main,backup,backup,1,596.116211,1.234106,1.049495,0.914594,0.810071,18.567254,18.427803,18.521973,17.925530,0.049455
42635,main,backup,backup,2,906.154877,1.210881,1.580477,1.652818,0.977134,19.097522,19.016508,19.068658,18.339384,0.037492
42636,main,backup,backup,2,786.990814,1.216192,1.650408,1.561593,1.030063,19.259738,18.836730,19.203848,18.694937,0.063597
42637,main,backup,backup,1,554.161011,1.256343,0.921036,0.860749,0.948245,18.352285,18.463711,18.443722,18.302111,0.059748
42639,main,backup,backup,1,586.703674,1.292245,0.846052,0.893314,0.990227,18.375425,18.495080,18.514759,18.392512,0.075008
42640,main,backup,backup,4,2170.311554,1.475840,1.475932,1.531190,0.637220,18.450549,18.870968,18.539128,18.064889,0.041508
42641,main,backup,backup,1,605.568176,1.564478,2.344817,2.301623,0.928780,19.015864,19.255778,19.169825,18.528835,0.026335
42644,main,backup,backup,2,1210.639954,1.224675,1.503637,1.555648,0.855467,18.647146,18.812090,18.682509,18.255842,0.041931
42645,main,backup,backup,2,1213.752625,1.175266,1.409004,1.448500,0.824808,18.697410,18.862719,18.707766,18.250063,0.057855
42647,main,backup,backup,1,608.117310,1.276627,0.811512,0.759495,0.664271,18.374559,18.762724,18.406991,18.090606,0.044270
42648,main,backup,backup,2,1212.182129,1.194844,1.389748,1.377654,0.621633,18.082081,18.446565,18.094236,17.770704,0.070232
42649,main,backup,backup,2,1213.281006,1.338877,2.067617,1.671783,0.967457,19.081817,19.109097,19.204081,18.802107,0.156765
42650,main,backup,backup,2,1064.976227,1.275686,1.063528,1.049186,0.778146,18.390316,18.599448,18.465372,18.206133,0.091085
42651,main,backup,backup,1,601.674133,1.349879,1.347492,1.300418,0.998389,18.937888,18.933821,18.987593,18.742704,0.060292
42652,main,backup,backup,4,2058.389587,1.388850,1.237909,1.183277,0.599606,18.593362,19.078334,18.573393,17.969785,0.107473
42653,main,backup,backup,2,1212.263306,1.519394,1.405306,1.523389,0.961686,18.407134,18.417640,18.519333,18.361654,0.044420
42655,main,backup,backup,1,423.488556,1.458799,0.788317,0.854262,0.901143,19.187478,19.425516,19.081048,18.186637,0.125825
42656,main,backup,backup,4,1971.801193,1.400468,1.607305,1.772461,0.834143,18.609767,18.657058,18.641015,18.228201,0.062327
42657,main,backup,backup,2,1038.193878,1.453516,1.010265,1.020715,0.621100,18.728657,19.102362,18.712787,18.083315,0.043913
42658,main,backup,backup,2,1206.381836,1.340836,1.493126,1.337442,0.811702,18.721937,18.977822,18.783929,18.237850,0.059374
42659,main,backup,backup,3,1351.456726,1.275436,1.232197,1.300181,0.807680,18.700155,18.876516,18.744880,18.112351,0.044394
42660,main,backup,backup,2,909.503998,1.220320,1.505302,1.392023,1.013919,18.799097,18.655119,18.813206,18.439325,0.013202
42661,main,backup,backup,1,609.151184,1.158388,1.425901,1.574231,0.979740,18.896651,18.858722,18.906271,18.727525,0.034934
42662,main,backup,backup,1,515.866028,1.194832,0.983807,1.215492,0.969497,19.347005,19.346839,19.404084,18.676155,0.036657
42663,main,backup,backup,1,609.027039,1.188377,1.561361,1.273053,1.033311,18.948505,18.795398,18.952654,18.734586,0.025188
42664,main,backup,backup,2,908.290558,1.231216,1.560492,1.459884,0.942439,19.059763,18.925271,19.107183,18.486725,0.106275
42665,main,backup,backup,2,1202.578857,1.255708,1.547118,1.665884,1.003077,18.790285,18.644346,18.808866,18.444995,0.016765
42666,main,backup,backup,3,1813.998901,1.213254,1.946387,1.875664,0.954465,18.703733,18.581563,18.726294,18.492677,0.026749
42667,main,backup,backup,3,1495.274658,1.297729,1.424748,1.224151,0.662189,18.209987,18.490055,18.233977,17.828202,0.014763
42668,main,backup,backup,4,2303.766327,1.373140,0.999568,0.930550,0.471595,17.989580,18.434799,17.994571,17.607692,0.054300
42669,main,backup,backup,2,1067.408661,1.178479,1.574270,1.503162,0.992941,18.770705,18.632957,18.794153,18.450481,0.011829
42670,main,backup,backup,4,2113.466949,1.170828,1.140848,1.058589,0.530138,18.199959,18.708499,18.203281,17.715344,0.022435
42671,main,backup,backup,4,1250.851151,1.152662,1.827433,1.467960,0.905026,18.205613,18.067709,18.182617,17.791051,0.008689
42672,main,backup,backup,3,1330.937279,1.243995,1.372097,1.344983,0.736768,18.596544,18.732826,18.593558,18.174885,0.131771
42673,main,backup,backup,1,610.343994,1.153357,1.618233,1.629208,1.008315,18.998282,18.908561,18.992087,18.786670,0.051282
42675,main,backup,backup,1,607.336670,1.125794,1.796761,1.483178,0.839106,18.246198,18.495881,18.263678,18.039588,0.029445
42676,main,backup,backup,1,608.902710,1.127197,1.136039,1.246265,0.860409,18.355106,18.584365,18.371476,18.149104,0.026123
42677,main,backup,backup,2,1202.776123,1.142847,1.092874,1.125117,0.597425,18.288284,18.467678,18.254606,18.093125,0.047156
42680,main,backup,backup,3,1436.017822,1.141215,0.991193,1.081731,0.619922,18.317274,18.756382,18.312312,17.805787,0.011766
42683,main,backup,backup,1,427.653748,1.232090,1.266689,1.281889,0.949334,19.594864,19.620117,19.542019,18.811015,0.010065
42684,main,backup,backup,1,603.035950,1.259875,0.808825,0.763810,0.713360,18.457963,18.804322,18.471342,18.145291,0.053330
42686,main,backup,backup,2,949.121429,1.030294,0.931819,0.897394,0.247326,20.826837,21.687927,20.691866,19.290791,0.039404
42687,main,backup,backup,2,1095.663879,1.023126,0.885672,0.835781,0.451098,19.812588,20.407794,19.763371,18.763191,0.039727
42693,main,backup,backup,3,1566.155304,1.026614,1.499497,1.557620,0.616775,20.227297,20.903452,20.188159,18.969269,0.034611
42704,main,backup,backup,3,1811.881958,1.100555,1.032191,1.054052,0.382457,19.416595,20.069486,19.383170,18.529860,0.019324
42706,main,backup,backup,2,1043.071472,1.127139,1.436918,1.200099,0.487155,19.524902,19.908487,19.481871,18.801127,0.025114
42707,main,backup,backup,2,902.042236,1.136286,1.151670,1.110409,0.565990,19.943090,20.380171,19.891626,18.881581,0.026800
42708,main,backup,backup,4,1978.763321,1.022462,1.611172,1.603283,0.517236,20.516705,21.193683,20.412121,19.049344,0.058179
42709,main,backup,backup,3,1306.667778,1.015106,1.290162,1.092894,0.627256,20.018384,20.535667,19.915608,18.843964,0.071142
42711,main,backup,backup,3,824.315140,1.005614,0.901659,1.005138,1.014469,18.460978,18.279939,18.331846,17.880911,0.046273
42717,main,backup,backup,1,364.188599,1.052759,1.070445,1.204344,0.616356,20.869191,21.748147,20.598656,19.213425,0.029709
42718,main,backup,backup,1,605.643677,1.097267,1.482322,1.482711,1.046502,19.367171,19.233772,19.270124,18.515015,0.020432
42720,main,backup,backup,1,606.583313,1.036509,0.862925,0.920552,0.839152,18.380294,18.653663,18.334501,18.016659,0.033479
42721,main,backup,backup,2,932.655487,1.023145,2.003439,2.174877,0.739078,20.919363,21.769507,20.737114,19.097343,0.049730
42722,main,backup,backup,2,1214.258423,1.018485,0.998896,1.018486,0.472905,19.856729,20.334756,19.812828,18.941744,0.048673
42723,main,backup,backup,2,1026.773895,1.027122,0.958798,0.956566,0.609317,19.298927,19.964225,19.231118,18.282138,0.037003
42727,main,backup,backup,1,199.974747,1.007876,0.827389,0.761102,0.979150,19.208211,19.500123,19.120452,18.383930,0.036473
42728,main,backup,backup,4,1750.472832,1.019750,1.362380,1.435410,0.561584,20.229380,20.924506,20.162182,18.827799,0.034779
42730,main,backup,backup,2,770.275833,1.033095,1.040853,1.021121,0.596543,20.167142,20.663082,20.096575,18.736409,0.036449
42731,main,backup,backup,2,1216.882446,1.020509,0.822167,0.808954,0.192404,20.790915,21.760595,20.730166,19.053055,0.048398
42732,main,backup,backup,2,1120.995422,1.029242,0.799774,0.787687,0.337191,20.036220,20.822761,19.982304,18.791982,0.030534
42733,main,backup,backup,2,766.134598,1.005404,1.195430,1.284105,0.619318,20.398302,20.981594,20.338437,19.252911,0.028449
42734,main,backup,backup,2,1205.002930,1.005782,1.992190,2.013323,0.652945,20.790980,21.045185,20.746280,19.541535,0.022941
42735,main,backup,backup,2,1045.802704,1.001323,2.095341,1.883683,0.579896,21.121809,22.046100,21.092171,19.533291,0.025642
42737,main,backup,backup,1,348.683228,1.006165,1.769045,1.742096,0.919463,21.386615,22.179589,21.182432,19.742237,0.030230
42741,main,backup,backup,1,285.218292,1.047099,1.152705,1.209479,0.819724,21.003682,21.761947,20.702732,18.926224,0.046069
42742,main,backup,backup,1,602.042297,1.067315,1.161561,1.392343,0.806216,19.553624,19.895094,19.491570,18.633085,0.032614
42746,main,backup,backup,2,1071.581482,1.169810,1.857332,1.922346,0.635762,20.736065,21.656305,20.562983,18.828952,0.033747
42747,main,backup,backup,1,607.775146,1.035330,2.287258,1.668648,0.985826,19.899366,19.838719,19.876206,19.185973,0.035352
42750,main,backup,backup,1,605.053040,1.138992,1.738759,1.508489,1.022751,19.333292,19.211231,19.236457,18.457036,0.026233
42751,main,backup,backup,2,1216.272888,1.008857,1.812796,1.696137,0.552682,21.010547,21.891272,20.942087,19.252152,0.023651
42753,main,backup,backup,1,440.911987,1.628898,0.801330,0.819616,1.026156,18.015943,17.832160,17.967310,17.990904,0.063610
42754,main,backup,backup,5,2920.368378,1.791325,1.677236,1.674783,0.619240,19.305713,19.765829,19.357188,18.414603,0.013537
42755,main,backup,backup,2,1211.869873,1.796500,2.056526,2.117637,1.005623,18.876701,18.943868,18.982542,18.312583,0.018416
42756,main,backup,backup,3,1812.322021,1.917570,1.714865,1.817330,0.940178,18.110600,18.312424,18.230255,17.799977,0.011379
42757,main,backup,backup,2,1167.463379,1.622556,1.799085,1.484236,1.018831,18.408132,18.134478,18.406872,18.691573,0.040938
42758,main,backup,backup,1,607.312134,1.641572,1.713377,1.328420,1.069900,19.306999,19.297715,19.275707,18.697052,0.027319
42759,main,backup,backup,2,1207.432129,1.572351,1.598496,1.410965,0.973706,18.248432,18.066074,18.262716,18.456386,0.075003
42761,main,backup,backup,3,1812.940918,1.796788,1.275459,1.280016,0.456466,19.477729,20.161592,19.562395,18.511862,0.016551
42762,main,backup,backup,2,1211.850586,1.908476,1.642937,1.599843,0.994486,18.159293,18.016261,18.294018,18.259113,0.017643
42763,main,backup,backup,4,1877.746235,1.882474,2.197143,1.882618,0.961048,18.934747,18.941107,18.955617,18.262545,0.010399
42767,main,backup,backup,4,2335.306152,1.482001,1.825578,1.903031,0.754165,19.542792,19.968044,19.568787,18.849116,0.091255
42768,main,backup,backup,2,1207.617249,1.464822,1.195800,1.091660,0.647498,18.769689,19.211843,18.771721,18.109931,0.046244
42776,main,backup,backup,2,1211.525269,1.904845,2.058767,2.157467,0.996162,18.929999,18.950480,18.997767,18.329456,0.037302
42777,main,backup,backup,1,602.172119,1.996082,0.968765,0.883460,0.983685,17.967589,18.363011,17.974491,17.325505,0.037601
42782,main,backup,backup,3,1367.070923,1.569765,1.816784,1.640743,0.958742,19.143775,19.399972,19.099115,18.502251,0.027439
42785,main,backup,backup,2,1208.241150,1.550962,2.003247,2.278153,0.969060,19.721525,20.037283,19.707126,18.913805,0.035713
42787,main,backup,backup,2,1207.240173,1.721365,1.116601,1.103644,0.633542,17.891640,18.225481,17.918059,17.438003,0.052532
42788,main,backup,backup,2,1213.694275,1.874729,2.062071,1.973651,1.039476,18.888463,18.941333,18.946755,18.280201,0.041778
42789,main,backup,backup,1,604.049927,1.598204,1.485079,1.488242,1.029894,19.412660,19.352954,19.367841,18.692202,0.041811
42792,main,backup,backup,3,1731.798462,1.922627,1.653349,1.648567,0.715698,19.584784,20.106811,19.638495,18.556103,0.014913
42793,main,backup,backup,2,1063.490082,1.919301,2.047450,1.813592,0.989971,19.264009,19.634451,19.354946,18.442667,0.017179
42794,main,backup,backup,3,1354.568970,1.561164,1.604946,1.586454,0.902835,19.103858,19.381389,19.074550,18.477823,0.028251
42795,main,backup,backup,1,390.626648,1.685281,1.102327,1.011638,0.912775,19.001389,19.176094,18.981573,18.473301,0.031670
42796,main,backup,backup,3,1717.217743,1.792003,1.739958,1.494314,0.583301,19.305727,20.031329,19.338929,18.076158,0.018533
42797,main,backup,backup,4,2423.425415,1.790271,1.491251,1.219232,0.458050,19.116585,19.930235,19.173156,17.998738,0.019350
42800,main,backup,backup,3,1816.429688,1.920473,1.607050,1.764075,0.627200,18.752964,19.313307,18.883112,17.863141,0.014757
42804,main,backup,backup,3,1637.775726,1.467179,1.236073,1.185363,0.436724,19.331269,20.225170,19.325116,18.163477,0.026437
42806,main,backup,backup,1,525.979370,1.537196,1.034973,1.018924,0.922100,19.126827,19.231274,19.015549,18.492949,0.038221
42807,main,backup,backup,4,2020.023224,1.466756,1.378991,1.469321,0.644519,19.231055,19.701701,19.235470,18.304114,0.032403
42810,main,backup,backup,1,603.502869,1.520584,2.405257,2.341512,1.037427,21.021012,22.012658,20.993639,19.267711,0.041097
42821,main,backup,backup,5,2741.386780,1.440560,2.012422,2.075065,0.813990,19.610257,20.087903,19.569965,18.562881,0.112053
42822,main,backup,backup,1,605.705017,1.546347,0.921734,1.008597,0.864531,18.423496,18.844571,18.544162,18.050218,0.074757
42827,main,backup,backup,3,1813.765625,1.347579,2.116722,2.044907,0.948947,19.104402,19.159130,19.074532,18.519370,0.950888
42844,main,backup,backup,4,2420.351868,1.478596,1.947963,1.966278,0.610843,20.185170,20.731569,20.157165,18.946169,0.072539
42849,main,backup,backup,4,2045.543930,1.203850,1.380563,1.414930,0.551305,19.340340,19.904243,19.282528,18.347054,0.070872
42853,main,backup,backup,6,3458.230133,1.462468,1.348022,1.357409,0.469762,19.526350,20.173881,19.509776,18.472557,0.136375
42854,main,backup,backup,5,3038.752625,1.432618,1.419527,1.436292,0.653661,19.616705,20.037515,19.555114,18.528739,0.321988
42856,main,backup,backup,4,2038.317902,1.590395,1.416933,1.344491,0.612277,19.285011,19.769520,19.304861,18.563259,0.058568
42857,main,backup,backup,2,1216.013733,1.676671,1.999189,1.922033,0.941863,19.077983,19.004082,19.095573,18.662903,0.032412
42860,main,backup,backup,3,1810.162781,1.716733,2.131459,1.931220,0.754711,19.368548,19.432802,19.361928,18.508077,0.031503
42863,main,backup,backup,1,601.831177,1.752073,1.178732,1.099840,0.974226,18.217093,18.360539,18.407196,18.320817,0.033367
42866,main,backup,backup,3,1753.242615,1.827289,1.903569,1.935317,0.964784,18.578501,18.644882,18.666777,18.282233,0.024415
42867,main,backup,backup,2,1096.493317,1.809405,1.661968,1.656422,0.785011,19.306061,19.761310,19.286997,18.466956,0.033431
42868,main,backup,backup,3,1402.073318,1.890879,1.566604,1.647044,0.983733,18.636893,18.570849,18.678116,18.357251,0.026833
42870,main,backup,backup,3,1768.083374,1.577933,2.206353,2.218654,0.937424,19.231476,19.705818,19.233723,18.372772,0.037569
42873,main,backup,backup,2,1207.572815,1.703667,1.612189,1.603422,0.990904,18.055030,17.794878,18.057974,18.318583,0.042068
42875,main,backup,backup,3,1377.912292,1.237129,1.429079,1.366579,0.653672,20.697032,21.672590,20.612808,19.080826,0.119500
42876,main,backup,backup,3,1813.242004,1.965393,2.368317,2.074561,1.012742,18.215789,18.332423,18.416436,18.017478,0.032306
42877,main,backup,backup,3,1811.810730,1.945439,2.288014,2.087789,0.939594,19.091408,19.348023,19.153052,18.314814,0.032549
42878,main,backup,backup,7,4234.290710,1.228240,1.884175,1.748546,0.881191,19.731836,20.112345,19.644721,18.576990,0.744113
42879,main,backup,backup,1,602.839478,1.204558,1.059515,1.573723,0.840252,17.983408,18.046904,17.969530,17.482439,0.059186
42880,main,backup,backup,3,1813.964050,1.853222,1.399309,1.496104,0.729203,17.884926,18.253590,18.031712,17.605807,0.031478
42881,main,backup,backup,1,609.295959,1.479176,1.765566,1.441472,1.064545,19.442643,19.411518,19.402403,18.676417,0.072280
42886,main,backup,backup,2,1214.060425,1.260118,0.937348,0.869047,0.705464,19.324142,19.802705,19.130975,18.188041,0.586431
42898,main,backup,backup,6,3533.000580,1.307858,1.449870,1.520044,0.731138,19.271998,19.590030,19.185458,18.316550,0.402305
42899,main,backup,backup,5,3023.083740,1.330202,1.556155,1.611022,0.813804,19.000282,19.077013,18.966304,18.322327,0.318453
42901,main,backup,backup,4,2337.734131,1.296193,1.540668,1.618508,0.750098,19.548402,19.790684,19.504966,18.603506,0.341436
42903,main,backup,backup,5,3031.132751,1.248041,1.555006,1.493467,0.433480,20.160968,20.758758,20.111971,18.859769,0.208459
42904,main,backup,backup,3,1811.555542,1.303577,1.646475,1.374022,0.595119,19.321133,19.739680,19.265090,18.366765,0.183933
42914,main,backup,backup,4,2111.709595,1.238584,1.250941,1.295751,0.711042,19.072252,19.283335,19.008362,18.372348,0.233876
